station_id,name,lat,lon,capacity
00001936,16.関西電力送配電 奈良配電営業所,34.68208,135.80599,6
00001939,A-58.大淀南2 リスペクト前,34.702518,135.485494,2
00001940,331.ドコモショップ名東平和が丘店,35.175242,136.985238,4
00001941,359.サン･名駅太閤ビル,35.167946,136.875543,5
00001942,I1-102.J.GRAN Court 品川西大井 EAST,35.598244,139.722447,6
00001943,H1-196.フットサルクラブ東京東陽町,35.665288,139.824294,5
00001944,F2-04.コンフォラス浅草マンション,35.717241,139.801674,3
00001945,G5-03.京成リッチモンドホテル東京錦糸町,35.693492,139.81506,5
00001946,357.ランドハウス八事,35.141009,136.958512,4
00001947,360.ドコモショップ千代田橋店,35.185767,136.969478,3
00001948,362.プレイランドキャッスル尾頭橋店,35.144376,136.893348,6
00001949,13.福井工業大学,36.06874,136.194816,5
00001951,363.名鉄協商パーキング亀島2丁目第10(1),35.173708,136.873437,6
00001952,364.名鉄協商パーキング亀島2丁目第10(2),35.17366,136.873075,5
00001953,149.中央第6関内ビル,35.442497,139.637087,4
00001954,150.戸部公園-2,35.454733,139.616099,5
00001955,151.反町公園,35.476389,139.629294,15
00001956,152.台町公園,35.471757,139.619429,8
00001957,153.キリン園,35.435101,139.653245,5
00001958,154.富士見川公園,35.438123,139.62208,6
00001959,155.千歳公園,35.437421,139.633259,8
00001960,156.羽衣街庭,35.443062,139.632781,13
00001961,157.福富町西公園,35.446416,139.631482,11
00001962,158.蒔田公園,35.434407,139.61473,13
00001963,159.阪東橋公園,35.436872,139.623198,7
00001964,160.根岸森林公園,35.420603,139.638226,7
00001965,161.本牧市民公園,35.413715,139.658463,9
00001966,J-23.まいしまマルシェ（舞洲マルシェ）,34.667297,135.399081,10
00001969,B-75.雲雷寺,34.669709,135.51471,11
00001970,H-18.大阪シティ信用金庫 深江橋支店,34.678625,135.559487,5
00001971,L-18.今福東一丁目4番3,34.700637,135.556846,19
00001972,01.姫路駅西,34.828025,134.688828,41
00001973,02.姫路駅北,34.829975,134.691225,19
00001974,03.姫路駅東,34.826831,134.693169,29
00001975,04.姫路駅南,34.825522,134.68921,30
00001976,05.大手前通,34.831511,134.691442,17
00001977,06.姫路城東,34.834939,134.695766,17
00001978,07.アクリエひめじ,34.82656,134.698409,23
00001979,08.姫路市立美術館,34.838908,134.696564,17
00001980,09.姫路市立城内図書館,34.841811,134.696982,17
00001981,10.姫路市役所,34.815457,134.684719,35
00001982,11.姫路城前,34.834568,134.69217,23
00001983,12.姫路文学館,34.841072,134.688617,17
00001984,13.姫路商工会議所,34.832229,134.700558,17
00001985,14.イオンタウン姫路,34.826204,134.683506,23
00001986,15.兵庫県姫路総合庁舎,34.821829,134.692933,17
00001987,16.東延末,34.821126,134.686758,9
00001988,17.大手前公園,34.835115,134.693344,23
00001989,18.手柄駅,34.81948,134.681284,16
00001990,19.手柄山,34.820426,134.672214,23
00001991,20.すこやかセンター,34.825506,134.706674,17
00001992,K1-147.トヨタモビリティ東京蒲田仲六郷店2,35.552741,139.718404,1
00001993,K1-148.トヨタモビリティ東京 蒲田仲六郷店1,35.552068,139.71747,5
00001994,K1-150.トヨタモビリティ東京 池上第二京浜店,35.568019,139.696379,4
00001995,K1-149.トヨタモビリティ東京 大田店,35.59336,139.715879,4
00001996,C1-82.トヨタモビリティ東京 港三田店,35.647831,139.739048,5
00001997,D4-11.トヨタモビリティ東京 東新宿店,35.699835,139.70808,2
00002000,001.関内駅,35.444105,139.636138,12
00002001,002.石川町駅駐輪場,35.440061,139.642991,36
00002002,003.桜木町駅駐輪場,35.449408,139.632103,31
00002003,004.都市発展記念館（日本大通り駅）,35.445948,139.643317,14
00002004,005.横浜ベイクォーター,35.466289,139.627331,23
00002005,006.元町・中華街駅駐輪場,35.440988,139.647914,13
00002007,009.山下公園−東,35.444519,139.651117,21
00002008,010.横浜赤レンガ倉庫,35.453626,139.642432,12
00002010,012.馬車道駅,35.450495,139.636086,10
00002011,014.NTTル･パルク山下駐車場,35.444357,139.643649,4
00002015,018.横浜メディアタワー,35.460049,139.630357,3
00002016,019.りそな銀行,35.44666,139.635458,8
00002017,020.美術の広場前,35.456437,139.631672,24
00002018,115.石川町5丁目-2,35.436524,139.637049,4
00002019,023.横浜市技能文化会館,35.441958,139.634809,5
00002020,024.横浜三井ビルディング,35.462944,139.624292,5
00002022,027.アミティ横浜,35.468955,139.632614,37
00002023,028.横浜ワールドポーターズ,35.453891,139.6383,7
00002024,059.南吉田小学校交差点,35.43649,139.625903,22
00002025,030.クイーンズパーク,35.456143,139.634437,6
00002026,031.三菱重工ポートサイドビル,35.467941,139.630746,15
00002027,032.ランドマークプラザ,35.455794,139.631306,7
00002028,034.横浜ロイヤルパークホテル,35.455322,139.630287,10
00002029,035.KDX横浜みなとみらいタワー,35.455912,139.629498,13
00002030,036.紅葉坂下,35.452491,139.629408,12
00002031,037.MARKISみなとみらい,35.457627,139.632316,19
00002033,039.横浜アイマークプレイス,35.459956,139.628988,7
00002034,046.大さん橋国際客船ターミナル,35.449977,139.646107,8
00002035,042.桜木町日本丸交差点前,35.452239,139.632079,9
00002036,043.ヨコハマポートサイドビル,35.469028,139.630209,20
00002037,044.高島中央公園,35.462033,139.630055,23
00002038,069.横浜野村ビル,35.459342,139.627792,9
00002040,048.港の見える丘公園(フランス橋),35.442141,139.652282,13
00002042,049.野毛山動物園,35.446376,139.622949,38
00002043,106.セブン-イレブン横浜吉野町駅前店,35.435436,139.617976,16
00002044,051.高島駐輪場,35.460381,139.624389,12
00002045,052.伊勢佐木長者町駅駐輪場,35.440582,139.632243,9
00002046,055.マリン&ウォークヨコハマ,35.454987,139.641577,4
00002047,056.開港広場公園,35.447165,139.644265,15
00002048,054.オーケーみなとみらい,35.463662,139.631396,9
00002049,064.吉田興産P9,35.444358,139.627854,5
00002050,060.南区総合庁舎,35.434716,139.627389,21
00002051,091.京急戸部駐輪場,35.456129,139.619784,16
00002052,061.三菱重工ポートサイドビル−２,35.468179,139.631114,12
00002053,062.セブン-イレブン横浜不老町1丁目店,35.441456,139.637149,12
00002054,066.みなとみらいグランドセントラルタワー,35.458845,139.628577,12
00002055,067.黄金町エリアマネジメントセンター,35.441737,139.625554,7
00002056,068.OCEAN GATE MINATO MIRAI,35.45843,139.63468,8
00002057,063.セブン-イレブン横浜弥生町3丁目店,35.439615,139.628813,15
00002058,096.SPORTIVO横浜元町（スポルティーヴォ横浜元町）,35.43817,139.661251,21
00002060,071.D-Parking 横浜中華街第1,35.441812,139.643342,5
00002061,073.横浜山下町スペースバリュー,35.444997,139.646478,5
00002062,074.横浜市中央卸売市場,35.466735,139.636324,13
00002063,093.いなり湯,35.431413,139.649028,3
00002064,075.横浜スカイビル前,35.464864,139.624168,7
00002065,076.高島交番横,35.459558,139.623183,8
00002066,077.ふれあい歩道橋下,35.459948,139.622293,6
00002067,116.横浜駅西口第２駐車場,35.468406,139.619251,5
00002068,079.戸部公園,35.453976,139.61614,28
00002070,081.西区役所,35.453819,139.616845,34
00002071,082.掃部山公園,35.453037,139.625986,8
00002072,086.HOMMOKU BASE,35.431584,139.658211,30
00002073,084.美濃屋あられ製造本舗,35.433045,139.663724,12
00002074,083.NTT本牧ビル,35.435227,139.663295,10
00002075,087.本牧神社,35.424073,139.659932,7
00002076,085.MEGAドン・キホーテ港山下総本店（港山下ナナイロ）,35.442638,139.65357,9
00002077,089.イオン本牧店前,35.425196,139.666541,35
00002078,090.西公会堂・西地区センター,35.462795,139.615488,7
00002080,033.MMパークビル,35.458805,139.632938,10
00002081,092.ローソン横浜中央二丁目店,35.453376,139.616224,4
00002082,094.石川町5丁目,35.436575,139.63687,4
00002083,107.本牧フロント,35.430919,139.664483,19
00002084,041.神奈川県庁西庁舎,35.448529,139.640649,15
00002085,097.BeGood西戸部,35.45211,139.6193,16
00002087,098.プラウド横浜桜木町,35.4555,139.625999,4
00002089,101.神奈川地区センター,35.474894,139.632903,6
00002092,104.カップヌードルミュージアムパーク,35.455152,139.640658,7
00002093,105.みなとみらい21 クリーンセンター,35.453156,139.630073,4
00002094,108.横浜北仲ノット,35.45129,139.63549,13
00002095,109.セブン-イレブン 横浜西神奈川１丁目店,35.479583,139.632171,5
00002098,112.横浜スカイビル前-2,35.464396,139.62415,5
00002099,114.西平沼橋,35.457253,139.617457,17
00002100,121.みなとみらい学園ビル,35.460521,139.625096,7
00002102,119.セブン-イレブン京急ST黄金町店,35.440107,139.623442,18
00002103,120.アソビル,35.463607,139.622196,5
00002104,E2-14.永青文庫 ミュージアム,35.713145,139.723342,5
00002105,T3-32.練馬北町1丁目,35.764452,139.666299,6
00002106,358.TENAS今池,35.168615,136.934212,5
00002107,365.葵3丁目,35.172935,136.931712,6
00002108,361.ソーネおおぞね,35.198931,136.936165,5
00002114,【I-011】相鉄いずみ中央駅駐輪場,35.414554,139.487227,6
00002117,367.名鉄協商パーキング虹が丘公園,35.15912,136.992506,3
00002118,KT013-ドミール御所南,35.014807,135.762428,7
00002119,KT037-梨木神社・Coffee Base,35.023946,135.767389,14
00002120,KT017-下堤谷口マンション(神宮丸太町駅前2番出口),35.016996,135.772548,6
00002121,KT032-京阪出町柳駅前(7番出口),35.030386,135.773047,35
00002122,KT021-京都中央信用金庫 出町支店,35.029462,135.769926,8
00002123,KT024-京都市京セラ美術館,35.013564,135.783293,17
00002126,KT033-京阪神宮丸太町駅前(京阪川端駐輪センター),35.016237,135.772659,15
00002127,KT015-ホテルシャトレーイン京都 正面階段側,35.011094,135.755959,6
00002129,KT027-京都銀行 河原町支店,34.996543,135.766228,5
00002130,KT009-アーバネックス御池西館(烏丸御池),35.010524,135.760178,7
00002131,KT014-パークホテル京都御池,35.011114,135.757299,5
00002132,KT004-GOOD NATURE STATION,35.002376,135.769112,20
00002134,KT028-京阪伏見稲荷駅西,34.96914,135.768842,30
00002135,KT006-KYOCA京果会館(梅小路京都西駅 東側),34.989305,135.743466,25
00002136,KT011-イオンモール京都五条(南東側),34.996849,135.728107,30
00002137,KT003-CAFETEL三条for Ladies,35.00768,135.772554,25
00002138,KT031-京阪京都ビル,34.988778,135.760332,20
00002139,KT020-京都リサーチパーク4号館,34.994968,135.739097,13
00002140,KT036-梅小路公園,34.987542,135.746716,15
00002141,KT038-烏丸七条,34.988897,135.758865,20
00002142,KT010-イオンモールKYOTO,34.982825,135.755495,34
00002143,KT029-京阪七条駅前(1番出口),34.988494,135.767904,25
00002144,KT030-京阪三条駅前(4.5番出口),35.00872,135.772515,23
00002145,KT023-京都信用金庫 本店,35.003201,135.764049,9
00002146,KT012-サン・クロレラ(五条駅4番出口),34.995968,135.759026,17
00002147,KT005-HOTEL SUN CHLORELLA,34.988657,135.749421,10
00002148,KT026-京都第一ホテル,34.980099,135.756958,8
00002149,KT002-Alanet KYOTO,35.007732,135.764858,6
00002150,KT035-星野リゾート OMO3京都東寺,34.980321,135.75336,12
00002151,KT039-白川ビルIIローソン裏(京都駅八条口),34.982988,135.760849,13
00002152,KT022-京都中央信用金庫 西院支店,35.00364,135.729518,11
00002153,KT016-Rakuten STAY URBAN京都四条大宮,35.001429,135.748859,11
00002156,H1-197.セブン-イレブン江東南砂葛西橋通り店,35.675361,139.825034,3
00002158,T2-84.石神井町二丁目緑地,35.748395,139.605958,2
00002159,T2-82.梅の木児童遊園,35.737899,139.576584,5
00002160,T2-83.西大泉さくら緑地,35.760442,139.573145,7
00002162,P-11.小林西一丁目1番5、1番6,34.64703,135.470769,5
00002163,P-12.小林西一丁目11番10,34.645859,135.469024,10
00002164,P-09.小林西二丁目7番7,34.644134,135.469547,20
00002165,21.駅リンくん姫路店内,34.827294,134.688249,11
00002166,P-10.TOCCHI1番館,34.66093,135.47936,8
00002168,V-04.One Park東淀川駅前,34.738691,135.50575,11
00002169,20.SMBC 神戸本部ビル前,34.688993,135.192,10
00002170,371.名鉄協商パーキング代官町第9,35.177091,136.923907,4
00002171,21.神戸サンボ―ホール前,34.688687,135.199261,9
00002172,ヤマザキ・メゾン・ド・ファム,34.457,135.46198,10
00002173,クレスト,34.457375,135.452679,10
00002174,T2-85.泉新公園,35.7547,139.601497,3
00002175,T2-87.南大泉四丁目児童遊園,35.745607,139.573947,4
00002176,T2-86.石神井町八丁目緑地,35.746956,139.600798,3
00002178,T2-89.南大泉三丁目児童遊園,35.742755,139.568335,2
00002179,T2-88.南大泉かたまち緑地,35.739633,139.570457,3
00002180,V-03.エステムコート新大阪8レヴォリス,34.730827,135.503068,11
00002181,P-14.北村一丁目16番31,34.651035,135.469085,14
00002184,K-07.JR新大阪駅東口,34.734621,135.502587,4
00002186,369.名鉄協商パーキング児玉3丁目第2,35.193572,136.883305,3
00002187,368.テルッツォ赤坂,35.182148,136.95882,3
00002188,370.ファミリーマート名城公園北店,35.191302,136.904091,5
00002189,374.ファミリーマート児玉西店,35.195441,136.886913,8
00002190,349.ファミリーマート栄五丁目店,35.162775,136.911333,3
00002191,C2-28.有栖川宮記念公園第二,35.651129,139.726003,7
00002192,C2-29.狸穴公園,35.658204,139.738935,3
00002193,T2-90.南田中四丁目緑地,35.733195,139.612327,3
00002194,T2-91.石神井町四丁目緑地,35.745272,139.604579,4
00002196,Z24.総合川崎臨港病院,35.525854,139.717848,5
00002197,N-23.パークステーション新今里第1,34.661155,135.552381,4
00002198,C-20.パークステーション吉野第3,34.690912,135.474711,8
00002199,C-16.首藤病院,34.686303,135.47193,11
00002200,C2-27.有栖川宮記念公園第一,35.651382,139.724392,16
00002201,【バッテリー交換可】和泉中央Shopモール,34.4549,135.44555,9
00002202,KT043-RESI STAY ANDON - 行燈 -,35.007587,135.75371,10
00002203,143.広島ビジネスタワー(西側駐輪場前),34.39715,132.46241,20
00002206,KT044-Wayfarer ホテル京都四条,35.001048,135.755041,12
00002207,KT045-Vine Oak Eleven,35.005302,135.751434,11
00002208,163.横浜タウンホテル24,35.444308,139.631367,6
00002209,K1-151.PATH仲六郷,35.549465,139.711157,8
00002210,B1-29.ASTILE日本橋浜町,35.685504,139.790817,7
00002211,N3-20.SYFORME NAKANO-SAKAUE,35.701157,139.679617,3
00002212,H1-198.Br Tower 有明 MID CROSS,35.63464,139.783445,5
00002213,162.食選館 マルヤマ藤棚店,35.451442,139.61438,5
00002214,382.UR日比野,35.131934,136.891409,5
00002215,383.白鳥パークハイツ神宮西,35.128539,136.90227,7
00002216,385.UR豊成,35.156861,136.876945,10
00002217,384.アーバンラフレ鶴舞公園,35.15377,136.91263,5
00002218,386.UR中丸,35.205436,136.900767,7
00002219,387.UR尾上,35.20103,136.924593,7
00002220,388.アーバンラフレ志賀,35.204446,136.914247,7
00002221,389.アーバニア志賀公園,35.203918,136.906647,7
00002222,390.アーバンラフレ鳩岡,35.206884,136.912818,7
00002223,391.アーバンラフレ虹ヶ丘南,35.156782,136.991964,6
00002224,392.アーバンラフレ虹ヶ丘西,35.158792,136.98965,4
00002225,393.アーバンラフレ虹ヶ丘中,35.159053,136.997246,12
00002227,375.名鉄協商パーキング筒井3丁目第4,35.175623,136.929609,5
00002228,378.ファミリーマート瑞穂田光町店,35.12409,136.923451,5
00002229,【A-014】相模鉄道 鶴ヶ峰駅南口,35.474761,139.549063,8
00002230,【A-015】相模鉄道 二俣川駅北口タクシー乗り場前,35.463559,139.531871,6
00002231,【I-013】相模鉄道 緑園都市駅西口ロータリ,35.439589,139.521319,11
00002232,【T-018】KPI PARK,35.440651,139.556139,3
00002233,【S-012】瀬谷本郷公園,35.473642,139.473247,8
00002234,【A-016】古道カフェ ヱンルゥト 中白根二丁目,35.488815,139.543207,3
00002235,【A-017】上白根コミュニティハウス,35.491065,139.537793,1
00002238,KT001-占出山町(四条烏丸),35.004778,135.758801,18
00002239,K1-152.アットホームスクエア前,35.543327,139.703223,12
00002240,H1-199.ラ・ヴェール東陽町,35.664244,139.814506,10
00002241,H1-200.ヴェッセル木場南,35.662414,139.813333,4
00002242,F1-04.台東2丁目21,35.703465,139.780325,6
00002243,F3-03.ヴェルステージ南千住,35.728704,139.801867,5
00002246,A-61.本庄西一丁目25番3,34.711722,135.506375,9
00002247,A-62.ECC学園高等学校 大阪学習センター,34.711444,135.500653,9
00002248,C-21.ハイツ茶園,34.693401,135.472051,9
00002249,164.GSパーク みなとみらい,35.460552,139.630041,17
00002250,H1-202.辰巳の森海浜公園,35.648107,139.813572,10
00002251,H1-201.ウエリスアーバン水天宮前2,35.678099,139.791831,5
00002252,I1-103.五反田ＪＰビルディング,35.622389,139.721552,5
00002253,L1-16.上祖師谷7丁目,35.65838,139.59231,14
00002255,O5-09.AppCruise中野,35.700772,139.66063,2
00002256,KT048-HIRANOビル,35.005267,135.755267,15
00002257,395.ファミリーマート瑞穂通二丁目店,35.134154,136.933868,7
00002258,396.ファミリーマート千種今池一丁目店,35.168648,136.933086,3
00002260,E-39.エステムコート難波2アレグリア,34.661507,135.505647,4
00002261,F-05.シーンズ天王寺真田山公園,34.67002,135.531043,5
00002262,Q-11.清風情報工科学院,34.636735,135.509684,9
00002263,A-65.セブン-イレブン大阪本庄西2丁目店,34.712264,135.506662,4
00002264,A-60.サンプラザ臨海,34.712012,135.500975,7
00002265,A-63.中崎一丁目127番14,34.707139,135.50671,20
00002266,H1-203.セブン-イレブン江東木場３丁目店,35.67517,139.804087,25
00002267,L1-17.赤堤3丁目,35.659787,139.636696,7
00002268,L1-18.上北沢1丁目,35.662796,139.626795,27
00002269,KT050-Royce花園Ⅱ,35.016728,135.719494,8
00002270,KT049-Royce花園,35.019551,135.720356,5
00002271,KT054-アスヴェル京都西京極,34.992593,135.718961,10
00002272,KT051-石孫ビル,35.011947,135.773115,2
00002273,KT052-カーサ・デ・マニセス,35.033298,135.792043,4
00002274,KT053-アズィール,35.031527,135.794967,8
00002275,376.名鉄協商パーキング金城町4丁目第2,35.210743,136.905691,4
00002276,397.名鉄協商パーキング名駅1丁目第3(1),35.17392,136.88072,5
00002277,398.名鉄協商パーキング名駅1丁目第3(2),35.173914,136.880857,5
00002279,M6-18.セブン-イレブン渋谷本町3丁目店,35.686521,139.685017,5
00002280,O7-08.杉並区和泉2-3-17,35.67187,139.65474,4
00002281,O2-04.西荻北1丁目,35.708082,139.607543,4
00002282,T1-17.セブン-イレブン練馬田柄通り店,35.75987,139.640474,7
00002284,165.スーパーマルヤマ 三春台店,35.444047,139.61543,6
00002286,KT055-ロカリタ四条大宮店,35.001139,135.749175,1
00002287,B4-40.HARUMI FLAG SUN VILLAGE,35.651305,139.773379,22
00002288,B4-41.HARUMI FLAG SUN VILLAGE,35.649854,139.77334,14
00002289,B4-42.HARUMI FLAG SUN VILLAGE,35.649329,139.772656,12
00002290,B4-44.HARUMI FLAG PARK VILLAGE,35.648221,139.772666,15
00002291,B4-45.HARUMI FLAG PARK VILLAGE,35.649002,139.772764,11
00002292,B4-46.HARUMI FLAG PARK VILLAGE,35.649642,139.773859,16
00002293,B4-47.HARUMI FLAG PARK VILLAGE,35.649119,139.775138,7
00002294,B4-48.HARUMI FLAG PARK VILLAGE,35.649513,139.775287,5
00002295,B4-49.HARUMI FLAG PARK VILLAGE,35.648636,139.774251,18
00002296,B4-50.HARUMI FLAG PARK VILLAGE,35.648295,139.773973,9
00002297,B4-28.HARUMI FLAG PORT VILLAGE,35.651183,139.776119,11
00002298,B4-29.HARUMI FLAG PORT VILLAGE,35.651907,139.777391,13
00002299,B4-30.HARUMI FLAG PORT VILLAGE,35.651136,139.778218,33
00002300,B4-31.HARUMI FLAG PORT VILLAGE,35.650604,139.77724,11
00002301,B4-32.HARUMI FLAG SEA VILLAGE,35.648731,139.774995,11
00002302,B4-33.HARUMI FLAG SEA VILLAGE,35.649552,139.776369,12
00002303,B4-34.HARUMI FLAG SEA VILLAGE,35.649932,139.776958,12
00002304,B4-35.HARUMI FLAG SEA VILLAGE,35.650573,139.777908,12
00002305,B4-36.HARUMI FLAG SEA VILLAGE,35.650742,139.778097,12
00002306,B4-37.HARUMI FLAG SUN VILLAGE,35.649419,139.771447,12
00002307,B4-38.HARUMI FLAG SUN VILLAGE,35.650347,139.771785,15
00002308,B4-39.HARUMI FLAG SUN VILLAGE,35.650863,139.772549,12
00002309,K-09.NLC新御堂ビル,34.738383,135.498151,6
00002310,379.浄心南自転車駐車場,35.191204,136.890907,6
00002311,380.浅間町北自転車駐車場,35.184994,136.890513,3
00002312,381.浅間町南自転車駐車場,35.182828,136.890266,4
00002313,【M-010】緑区役所,35.512175,139.537689,2
00002314,KT056-鴨屋旅館,34.986387,135.77115,5
00002315,KT057-京都ガーデンパレス,35.023215,135.759107,9
00002316,A-64.北区天神橋八丁目11,34.716453,135.510924,8
00002317,F-08.シーンズ天王寺フロントマークス,34.651996,135.514281,7
00002318,H1-204.大島四丁目団地2,35.68832,139.828829,8
00002319,H1-205.大島四丁目団地3,35.688236,139.827711,10
00002320,H1-206.北砂5丁目団地2,35.683866,139.831809,37
00002321,G1-02.八広駅高架下,35.727495,139.828499,13
00002322,F4-02.Risingplace浅草四番館,35.717963,139.791025,4
00002324,KT058-Vine Oak Aiina,35.012117,135.766038,7
00002325,KT059-Vine Oak Chrysanthemum,35.012521,135.763979,1
00002326,KT060-Vine Oak Thirteen,34.999267,135.760514,3
00002327,KT061-Vine Oak Cent,34.998832,135.757792,4
00002328,KT062-Vine Oak Daisy,35.007306,135.749369,4
00002329,KT063-Vine Oak General,35.026773,135.751306,7
00002330,KT064-Vine Oak Wisdom,35.025853,135.754416,1
00002331,KT065-デトム・ワン衣笠,35.033792,135.735842,8
00002334,KT066-京都やどまち上七軒,35.03097,135.737745,10
00002335,K1-28.キラメキテラス,31.579809,130.553511,8
00002336,166.見晴通交番前,35.433667,139.657639,2
00002338,K-08.EH-JUSO 01,34.721294,135.483254,4
00002341,O7-09.方南月極パーキング,35.678921,139.658289,20
00002342,O5-10.ローソン ツルハドラッグ杉並和田店,35.68942,139.662118,6
00002343,KT067-京ノ紙技 粟倉紙工,35.017094,135.712857,8
00002344,KT068-西京極中町(葛野大路七条上る),34.989513,135.719675,5
00002345,KT069-Hostel Ayame,34.989285,135.73974,5
00002346,KT070-京都ユウベルホテル,34.973752,135.761432,10
00002347,139.アーバンネット仙台中央ビル,38.258216,140.877032,10
00002348,140.SS30,38.257061,140.878518,29
00002349,141.イトマンスポーツスクエア仙台,38.267702,140.893098,23
00002350,142.フィエスタ原町,38.263892,140.898491,7
00002351,KT071-京都中央信用金庫 北烏丸支店,35.043983,135.759011,10
00002353,KT072-西ノ京壺ノ内町,35.018417,135.726154,2
00002354,KT073-大衆酒場 天 太秦天神川店,35.011434,135.715241,12
00002356,【S-013】三ツ境小学校前,35.45985,139.4971,5
00002357,167.プレシス横濱関内パークアベニュー,35.443287,139.635167,5
00002358,I-17.民泊かんさい,34.639616,135.501178,1
00002359,S-05.CRASTINE住吉大社,34.609769,135.495083,2
00002361,B4-53.晴海五丁目ターミナル,35.651627,139.773103,106
00002362,F1-05.ホウエイコート秋葉原,35.703024,139.78052,3
00002363,C3-36.第35興和ビル,35.666349,139.741781,3
00002364,KT074-ホテルリブマックス京都寺町通,34.999519,135.766837,10
00002365,KT075-ホテルリブマックス京都二条城北,35.017586,135.748204,7
00002366,KT076-ホテルリブマックス京都鴨川前,34.994026,135.76638,8
00002367,KT077-ホテルリブマックス京都五条,34.996096,135.750521,6
00002368,105.まち歩きステーション  ARUCO DE BEPPU,33.27921,131.50442,4
00002369,KT078-ホステルムンド,35.020433,135.747827,7
00002371,KT079-KAGANHOTEL-河岸ホテル,34.990338,135.740378,5
00002372,KT080-青風,34.956177,135.767278,3
00002373,22.ハーバーランド第3,34.67998,135.18355,18
00002375,KT081-竹田駅西駐車場(くるっとパーク),34.955721,135.755765,16
00002376,KT082-上錫屋町,34.99507,135.755974,4
00002377,KT083-鳥居屋,34.985783,135.768498,7
00002378,KT084-京銀デジタルコネクト左京,35.032588,135.780452,6
00002379,KT085-京都銀行 東山支店(GSパーク),34.997974,135.777325,8
00002380,KT086-石長松菊園,35.015209,135.770077,8
00002381,KT087-HOTEL KANSO,34.979557,135.766438,6
00002382,KT088-HOTEL IMAGINE KYOTO,34.981758,135.760594,9
00002383,KT089-アベニール出町柳,35.027961,135.775012,12
00002385,KT090-ドーミー千本二条,35.015246,135.742394,8
00002386,KT091-ドーミー百万遍アネックス,35.029362,135.777633,14
00002387,KT092-ドーミー京都くいな橋,34.960931,135.759583,7
00002388,KT093-Ryukoku Student Home光輝,34.959051,135.762242,8
00002389,KT094-イニシア京都五条,34.996593,135.753656,6
00002392,001.津山観光センター,35.060662,134.004654,10
00002393,002.津山駅　北口広場,35.05484,134.00396,12
00002394,003.津山洋学資料館,35.06311,134.01639,5
00002395,004.城西観光駐車場,35.060307,133.988587,5
00002396,005.アルネ津山　北側駐輪場,35.059563,134.000785,5
00002398,006.衆楽園前,35.06933,134.00572,5
00002399,KT095-デ・リード金閣寺道,35.041518,135.736101,10
00002401,A3-47.ホテルヴィラフォンテーヌ東京大手町,35.690602,139.766916,15
00002402,A1-20.菱和パレス九段,35.693021,139.740317,5
00002403,KT096-等持院駅(北側),35.02903,135.723865,5
00002404,405.名鉄協商パーキング御器所3丁目第3,35.147595,136.923945,8
00002405,406.名鉄協商パーキング一社駅北第2,35.170088,136.996938,7
00002406,KT097-CUBESUCRE KyotoStation,34.979481,135.761766,10
00002410,KT101-新大宮広場,35.047758,135.748632,6
00002414,KT104-京都信用金庫 北伏見支店,34.94629,135.762783,5
00002415,KT105-京都信用金庫 九条支店,34.979974,135.758542,8
00002417,KT106-京都信用金庫 三条支店,35.008748,135.755785,6
00002418,KT107-京都信用金庫 丸太町支店,35.017507,135.753443,3
00002419,KT108-清和園 鳥羽ホーム,34.968888,135.74462,15
00002420,KT109-絃 壬生西大竹町,35.006939,135.734315,5
00002421,KT110-京都信用金庫 岩倉支店,35.065204,135.780946,8
00002422,399.グランベール安田通(1),35.156892,136.940616,7
00002423,KT111-京都信用金庫 梅津支店,35.003797,135.706254,6
00002424,KT112-京都信用金庫 西陣支店,35.030314,135.742589,7
00002425,KT113-京都信用金庫 西大路支店,34.9888,135.732655,8
00002426,KT114-京都信用金庫 西京極支店,34.992305,135.720551,12
00002427,KT115-京都信用金庫 壬生支店,35.003484,135.738893,6
00002428,410.名鉄協商パーキング名駅北第3,35.174222,136.883019,4
00002429,H1-208.夢の島緑道公園,35.647081,139.825297,12
00002431,H1-207.砂銀ビル,35.68023,139.834836,7
00002432,G4-14.イルニード,35.706129,139.801394,10
00002433,K-10.ホリデイ・イン&スイーツ新大阪,34.733203,135.48994,5
00002434,B-79.エステムコート堺筋本町1,34.68022,135.51045,1
00002435,B-80.エステムコート堺筋本町2,34.680127,135.510444,4
00002436,O-12.ファミリーマート福崎店,34.652647,135.453982,4
00002437,F3-04.デラモット浅草エスト,35.72617,139.803075,9
00002439,KT117-陣の花,35.002971,135.770747,7
00002440,KT118-大宮西山ノ前町,35.057452,135.741036,7
00002441,KT120-THE THOUSAND KYOTO,34.986749,135.761792,23
00002442,KT119-YADO TENKU 京都二条,35.015792,135.742055,6
00002444,KT122-烏丸アネックス,35.008154,135.760979,12
00002445,KT123-HOTEL MASTAY 神宮道,35.00978,135.7831,6
00002446,KT099-京都梅小路RYOKAN,34.990013,135.74591,9
00002447,KT125-熊野道谷口マンション,35.016019,135.777611,6
00002449,KT127-烏丸六条ホテル,34.994011,135.758342,7
00002450,KT128-PIECE HOSTEL KYOTO,34.983678,135.762082,10
00002453,KT131-Stay SAKURA Kyoto 丹波口,34.991135,135.7404,9
00002454,KT132-西陣IVY,35.026384,135.74559,4
00002455,KT133-一条IVY,35.026149,135.751348,9
00002456,KT134-五条IVY,34.992872,135.753808,5
00002457,KT135-KYOSTAYいろは 東寺本館,34.981438,135.749547,6
00002458,KT136-チッタリーベラ,34.941416,135.758648,12
